Unnamed: 0,Headline,Positive,Negative,Neutral,date,article_id
22,expedia buys travelocity for 280 million in cash,0.0633970499038696,0.0126674370840191,0.9239354729652404,23/01/2015,4979
23,get your freekeh on,0.0913574025034904,0.0195481479167938,0.8890944719314575,23/01/2015,5019
24,davos 2015 the power sets ready to wear show in the snow,0.1912619173526764,0.0187366623431444,0.7900014519691467,23/01/2015,4914
25,theaster gates artes mundi recipient to share prize money,0.132472738623619,0.0103602390736341,0.8571670651435852,23/01/2015,4978
26,25books_pod,0.0712119862437248,0.0600535199046134,0.8687344789505005,23/01/2015,4977
27,is times vulgarity policy wise or full of slop,0.0540982037782669,0.1281653642654419,0.8177363872528076,23/01/2015,4912
28,ex lawmakers sentence for encouraging revolt is upheld in south korea,0.1326269954442978,0.676060676574707,0.1913123279809951,23/01/2015,4591
29,why democrats still lead republicans in online fund raising,0.1204769909381866,0.0276291370391845,0.8518938422203064,23/01/2015,4593
30,should a college education be free,0.0999508425593376,0.0139008285477757,0.8861483335494995,23/01/2015,4892
31,the democratic convention when july 2016 where t b d,0.0238174740225076,0.048687320202589,0.9274951815605164,23/01/2015,5002
32,after dispute harvey weinstein parts ways with the press agent for finding neverland,0.0357726328074932,0.394435852766037,0.5697914958000183,23/01/2015,4880
33,argentina cristina kirchner changes position on alberto nisman death,0.027073873206973,0.522981584072113,0.4499445557594299,23/01/2015,4631
34,privilege is a privilege and a responsibility,0.0452937223017215,0.0425328612327575,0.9121734499931335,23/01/2015,5003
35,eugenie bouchard advances twirling only her racket,0.0563433915376663,0.0780640840530395,0.8655925393104553,23/01/2015,4879
36,libyan fighters seize benghazi branch of central bank,0.0275756251066923,0.665489673614502,0.3069347143173218,23/01/2015,4635
37,former thai leader to face charge of negligence,0.0514633730053901,0.6812190413475037,0.2673175632953644,23/01/2015,4878
38,word of the day aboriginal,0.1170611828565597,0.0402440316975116,0.8426948189735413,23/01/2015,4877
39,at mercy of australian opens draw players often hope for a lucky break,0.1114874109625816,0.099086619913578,0.7894259691238403,23/01/2015,4876
40,vice uses virtual reality to immerse viewers in news,0.0585860349237918,0.0147359725087881,0.9266780018806458,23/01/2015,4875
41,trial of 2 ebola vaccines effectiveness is announced,0.5679345726966858,0.0150084495544433,0.417057067155838,23/01/2015,4874
42,the peculiar genius of bjork vulnicura moma,0.1431557685136795,0.0181695036590099,0.8386747241020203,23/01/2015,4873
43,modest victory for israel in quest for international meeting on anti semitism,0.901561200618744,0.023878401145339,0.0745604112744331,23/01/2015,4872
44,gay mecca on fire island sells for 10 1 million at auction,0.0671006739139556,0.0146962720900774,0.9182031154632568,23/01/2015,4871
45,salman ascends throne to become saudi king,0.0680492967367172,0.0203786678612232,0.9115720987319946,23/01/2015,4869
46,us judge says dreamers can keep drivers licenses,0.0524612441658973,0.1182476431131362,0.8292911052703857,23/01/2015,4868
47,knicks become lou amundsons 10th nba team,0.0640968382358551,0.0637764632701873,0.8721266984939575,23/01/2015,4867
48,the first woman let into mcsorleys reminisces over an ale of course,0.0451104789972305,0.1008168682456016,0.8540726900100708,23/01/2015,4865
49,arkansas governor seeks to continue an alternative to medicaid,0.6826403141021729,0.0119298538193106,0.3054297864437103,23/01/2015,4864
50,gross incompetence cited in rikers island death,0.0111173503100872,0.9360855221748352,0.0527970865368843,23/01/2015,4862
51,is your data safe at healthcare gov,0.104102723300457,0.0217225681990385,0.8741746544837952,23/01/2015,4952
52,defending family farm traditions in battle against keystone pipeline,0.1404133588075637,0.0517175830900669,0.807869017124176,23/01/2015,4640
53,bruised but unbowed harry reid plans for future,0.2803927063941955,0.0835948064923286,0.6360124945640564,23/01/2015,4861
54,data on payments from drugmakers to doctors is marred by error,0.0106775993481278,0.9343905448913574,0.0549319088459014,23/01/2015,4642
55,third trial in 1998 us embassy bombings in africa begins,0.0451338440179824,0.3653478622436523,0.5895182490348816,23/01/2015,4860
56,far from home a young man refuses to let one bad choice determine his fate,0.0737209394574165,0.3362625241279602,0.5900164842605591,23/01/2015,4859
57,whats on tv friday,0.0280706956982612,0.0527743473649024,0.919154942035675,23/01/2015,4881
58,mario draghis bombshell is europes last best hope to return to growth,0.0773067399859428,0.0283323936164379,0.8943608999252319,23/01/2015,4626
59,ukraine cedes donetsk airport to rebels as fighting continues,0.0252901054918766,0.7321578860282898,0.2425520271062851,23/01/2015,4632
60,thomas struth photographs at the metropolitan museum,0.0335995964705944,0.0440403930842876,0.9223600029945374,23/01/2015,4621
61,yemen houthi crisis sana,0.0621585026383399,0.6212798357009888,0.3165616393089294,23/01/2015,4594
62,childless with regret and advice dont wait for the perfect picture,0.0522865653038024,0.0329098179936409,0.9148035645484924,23/01/2015,5001
63,xavier dolans mommy depicts a clashing mother and son,0.0559330359101295,0.2136427164077758,0.7304242849349976,23/01/2015,4597
64,speaker of new york assembly sheldon silver is arrested in corruption case,0.0306306164711713,0.802720844745636,0.1666485071182251,23/01/2015,4598
65,obama economic agenda kansas idaho,0.0430822484195232,0.0315823704004287,0.92533540725708,23/01/2015,4602
66,test yourself following in wild footsteps,0.0916004553437233,0.0229787826538085,0.8854207396507263,23/01/2015,4887
67,corrections january 23 2015,0.0237757991999387,0.0602545961737632,0.9159696102142334,23/01/2015,4882
68,1965 smoking countess convicted,0.0312883667647838,0.157932162284851,0.8107794523239136,23/01/2015,4960
69,leaks and ad libs how to cover the state of the union address,0.0217153597623109,0.0779489055275917,0.9003357291221619,23/01/2015,4959
70,georgia back in the death penalty spotlight,0.0995035320520401,0.299336701631546,0.6011596918106079,23/01/2015,4885
71,1940 paderewski vows deliverance,0.091936357319355,0.030591744929552,0.8774718642234802,23/01/2015,4958
72,as yemen unravels a threat rises,0.1847467422485351,0.286196619272232,0.5290566086769104,23/01/2015,4886
73,smack mellon and grey art display art sparked by politics,0.0880955010652542,0.0286617130041122,0.8832427859306335,23/01/2015,4776
74,online storage company box has strong debut in first day of trading,0.9399209022521972,0.0123206516727805,0.0477585047483444,23/01/2015,4954
75,sundance 2015 tweet of the week,0.0370867475867271,0.1176760643720626,0.8452371954917908,23/01/2015,4956
76,your turn a weekend thread open for comments 43,0.0397872515022754,0.0329191647469997,0.9272936582565308,23/01/2015,4955
77,obama and modi see mutual benefit in breaking more ice,0.8967924118041992,0.0131443841382861,0.0900631695985794,23/01/2015,4608
78,book review podcast jill leovys ghettoside,0.0391929745674133,0.0412366949021816,0.9195703864097596,23/01/2015,4996
79,quotation of the day,0.032858982682228,0.0645926594734191,0.9025484323501588,23/01/2015,4883
80,rick owens valentino and louis vuitton the fluidity of gender,0.0727680698037147,0.0364393331110477,0.8907926082611084,24/01/2015,4931
81,king abdullah saudi arabia funeral,0.0761328563094139,0.0179582778364419,0.9059088230133056,24/01/2015,4888
82,cruz applause line draws response from high profile nun,0.546209990978241,0.0484222099184989,0.405367761850357,24/01/2015,5291
83,patrick chappatte goes to davos,0.0294070467352867,0.0328474044799804,0.9377455115318298,24/01/2015,4908
84,mcenroe takes it all in stride 25 years after epic meltdown at australian open,0.0882830247282981,0.0304460972547531,0.8812708854675293,24/01/2015,4890
85,ecb quantitative easing stimulus,0.3850891292095184,0.0174940228462219,0.5974168181419373,24/01/2015,4941
86,narendra modi and president obama to meet in new delhi,0.0538765043020248,0.0181986317038536,0.927924871444702,24/01/2015,4935
87,australian open federer seppi,0.0376591496169567,0.0626931339502334,0.8996477723121643,24/01/2015,4884
88,alexander the greats legacy stirred up by excavation,0.1517471522092819,0.0569004528224468,0.7913524508476257,24/01/2015,4942
89,in impeaching ex premier junta revives thailands divisions,0.102439098060131,0.7345656752586365,0.1629952490329742,24/01/2015,4894
90,mcdonalds earnings q4 2014,0.0275285728275775,0.1535570472478866,0.8189143538475037,24/01/2015,4919
91,communist leadership approves security goals for china,0.0895718708634376,0.0195695329457521,0.8908585906028748,24/01/2015,4918
92,how economists came to dominate the conversation,0.0389741584658622,0.0580274239182472,0.9029984474182128,24/01/2015,4917
93,general electric q4 earnings,0.0291563402861356,0.044892631471157,0.9259510040283204,24/01/2015,4911
94,yemen president unrest,0.0499980747699737,0.0783795192837715,0.8716223835945129,24/01/2015,4916
95,eurozone economy shows hints of improvement survey indicates,0.93888521194458,0.0256336163729429,0.0354811884462833,24/01/2015,4902
96,amedy coulibaly paris attacks burial,0.0299157071858644,0.5528978109359741,0.4171864986419678,24/01/2015,4913
97,muhammadu buhari nigeria election,0.0458133108913898,0.0887843891978263,0.865402340888977,24/01/2015,4896
98,japanese hostages islamic state,0.025983178988099,0.2142601311206817,0.7597566843032837,24/01/2015,4897
99,king abdullahs death unlikely to upset saudi oil goals analysts say,0.1160038709640502,0.5691211819648743,0.3148749470710754,24/01/2015,4900
100,in speaker sheldon silvers backyard views of the case against him are split,0.0541156306862831,0.1010969877243042,0.8447874188423157,24/01/2015,4937
101,as its economy grows charleston is torn over its architectural future,0.0107476040720939,0.9362867474555968,0.0529656000435352,24/01/2015,5035
102,north koreas forbidden love smuggled illegal soap operas,0.0186665132641792,0.6661123037338257,0.3152211606502533,24/01/2015,5286
103,getting the band back together for the golden years,0.4359990358352661,0.028208315372467,0.5357926487922668,24/01/2015,4998
104,skymall is going bankrupt and its all your fault,0.015533379279077,0.7248629331588745,0.25960373878479,24/01/2015,5126
105,nets mirza teletovic out for season with blood clots,0.0376889482140541,0.7974582314491272,0.1648528128862381,24/01/2015,4995
106,this cold house,0.0593282096087932,0.4058252573013305,0.5348465442657471,24/01/2015,5134
107,death doulas help the terminally ill and their families cope,0.0540826544165611,0.0745313912630081,0.8713859915733337,24/01/2015,4994
108,snapchat plans to offer original media content,0.0820320174098014,0.008618464693427,0.9093495011329652,24/01/2015,5138
109,syrian airstrike hits damascus suburb killing dozens,0.0372774042189121,0.7650941014289856,0.1976284831762313,24/01/2015,5140
110,are new york schools in crisis as cuomo asserts not quite experts say,0.027583759278059,0.6842921376228333,0.2881241142749786,24/01/2015,5141
111,us attorney preet bharara criticizes albanys three men in a room culture,0.0150630893185734,0.9212538003921508,0.0636831298470497,24/01/2015,4953
112,after an anxiety filled campaign greek voters consider a turn to the left,0.2283488661050796,0.0993522554636001,0.6722989082336426,24/01/2015,5143
113,vas treatment of veterans trauma,0.0392953343689441,0.0253942608833313,0.9353103637695312,24/01/2015,5144
114,bridge big hosts online world cup,0.0385689623653888,0.0250842850655317,0.9363467693328856,24/01/2015,5145
115,health care and prosperity,0.0514559112489223,0.0199309177696704,0.9286132454872132,24/01/2015,5146
116,at le poisson rouge anne sofie von otter and angela hewitt,0.0504069961607456,0.0417228117585182,0.9078701734542848,24/01/2015,5147
117,how to test north korea,0.0577516220510005,0.0199141036719083,0.9223342537879944,24/01/2015,5148
118,pennsylvania governor breaks through a gop tide,0.1703197956085205,0.5095431208610535,0.3201371133327484,24/01/2015,5149
119,disciplining police officers,0.0217478107661008,0.1581352800130844,0.8201169371604919,24/01/2015,5150
120,a gay couple awaits the justices decision,0.0769857391715049,0.106672964990139,0.8163412809371948,24/01/2015,5151
121,why tolerate terrorist publications,0.0319494754076004,0.0796045064926147,0.888446033000946,24/01/2015,5152
122,mobile monitoring of blood glucose is approved,0.0733865872025489,0.0126904817298054,0.9139229655265808,24/01/2015,5153
123,letter from the editor 2015s big question,0.1036255806684494,0.0459973886609077,0.8503770232200623,24/01/2015,5043
124,archaeologists want egyptian officials charged for damage to tutankhamens burial mask,0.0210209488868713,0.8297107219696045,0.1492682099342346,24/01/2015,5154
125,for obamas visit india takes a broom to stray monkeys and cows,0.0368939749896526,0.076821357011795,0.8862846493721008,24/01/2015,5157
126,spotlight dims on brooklyn corner where 2 officers were killed,0.0324287414550781,0.4282504320144653,0.5393208265304565,24/01/2015,5159
127,former party official says spains leader knew of slush fund,0.0428521335124969,0.5196885466575623,0.4374593794345855,24/01/2015,5160
128,libyan peace talks to resume un says,0.1875618398189544,0.0884177535772323,0.7240203619003296,24/01/2015,5122
129,first cop then cleric now hoping to heal a rift between blacks and police,0.364806592464447,0.0619931370019912,0.5732002258300781,24/01/2015,4983
130,700000 homeowners could still benefit from us harp refinancing program,0.8518783450126648,0.0070360568352043,0.1410856544971466,24/01/2015,4999
131,city ballet revives three pieces in repertory,0.103631280362606,0.0217910464853048,0.8745777010917664,24/01/2015,5105
132,mayor bill de blasio maintains his support for speaker sheldon silver,0.2141591310501098,0.134117916226387,0.6517229676246643,24/01/2015,5057
